diseased,ripe,size,filename
0,0,-1,./Color/Totapuri/Healthy/Unripe/1 (34).jpg
0,0,-1,./Color/Totapuri/Healthy/Unripe/1 (133)_1.jpg
0,0,-1,./Color/Totapuri/Healthy/Unripe/1 (50).jpg
0,0,-1,./Color/Totapuri/Healthy/Unripe/1 (24).jpg
0,0,-1,./Color/Totapuri/Healthy/Unripe/1 (9).jpg
0,0,-1,./Color/Totapuri/Healthy/Unripe/1 (119).jpg
0,0,-1,./Color/Totapuri/Healthy/Unripe/1 (3).jpg
0,0,-1,./Color/Totapuri/Healthy/Unripe/1 (77).jpg
0,0,-1,./Color/Totapuri/Healthy/Unripe/1 (51).jpg
0,0,-1,./Color/Totapuri/Healthy/Unripe/1 (68).jpg
0,1,-1,./Color/Totapuri/Healthy/Ripe/1 (18).jpg
0,1,-1,./Color/Totapuri/Healthy/Ripe/1 (27).jpg
0,1,-1,./Color/Totapuri/Healthy/Ripe/1 (7).jpg
0,1,-1,./Color/Totapuri/Healthy/Ripe/1 (47).jpg
0,1,-1,./Color/Totapuri/Healthy/Ripe/1 (52).jpg
0,1,-1,./Color/Totapuri/Healthy/Ripe/1 (25).jpg
0,1,-1,./Color/Totapuri/Healthy/Ripe/1 (28).jpg
0,1,-1,./Color/Totapuri/Healthy/Ripe/1 (40).jpg
0,1,-1,./Color/Totapuri/Healthy/Ripe/1 (48).jpg
0,1,-1,./Color/Totapuri/Healthy/Ripe/1 (11).jpg
0,1,-1,./Color/Totapuri/Healthy/Ripe/1 (6).jpg
0,1,-1,./Color/Totapuri/Healthy/Ripe/1 (19).jpg
0,1,-1,./Color/Totapuri/Healthy/Ripe/1 (12).jpg
0,1,-1,./Color/Totapuri/Healthy/Ripe/1 (26).jpg
0,1,-1,./Color/Totapuri/Healthy/Ripe/1 (31).jpg
0,1,-1,./Color/Totapuri/Healthy/Ripe/1 (36).jpg
0,1,-1,./Color/Totapuri/Healthy/Ripe/1 (5).jpg
0,1,-1,./Color/Totapuri/Healthy/Ripe/1 (10).jpg
0,1,-1,./Color/Totapuri/Healthy/Ripe/1 (16).jpg
0,1,-1,./Color/Totapuri/Healthy/Ripe/1 (13).jpg
0,1,-1,./Color/Totapuri/Healthy/Ripe/1 (32).jpg
0,1,-1,./Color/Totapuri/Healthy/Ripe/1 (33).jpg
0,1,-1,./Color/Totapuri/Healthy/Ripe/1 (20).jpg
0,1,-1,./Color/Totapuri/Healthy/Ripe/1 (14).jpg
0,1,-1,./Color/Totapuri/Healthy/Ripe/1 (42).jpg
0,1,-1,./Color/Totapuri/Healthy/Ripe/1 (23).jpg
0,1,-1,./Color/Totapuri/Healthy/Ripe/1 (41).jpg
0,1,-1,./Color/Totapuri/Healthy/Ripe/1 (8).jpg
0,1,-1,./Color/Totapuri/Healthy/Ripe/1 (30).jpg
0,1,-1,./Color/Totapuri/Healthy/Ripe/1 (38).jpg
0,1,-1,./Color/Totapuri/Healthy/Ripe/1 (1).jpg
0,1,-1,./Color/Totapuri/Healthy/Ripe/1 (46).jpg
0,1,-1,./Color/Totapuri/Healthy/Ripe/1 (17).jpg
0,1,-1,./Color/Totapuri/Healthy/Ripe/1 (44).jpg
0,1,-1,./Color/Totapuri/Healthy/Ripe/1 (2).jpg
0,1,-1,./Color/Totapuri/Healthy/Ripe/1 (45).jpg
0,1,-1,./Color/Totapuri/Healthy/Ripe/1 (21).jpg
0,1,-1,./Color/Totapuri/Healthy/Ripe/1 (22).jpg
0,1,-1,./Color/Totapuri/Healthy/Ripe/1 (29).jpg
0,1,-1,./Color/Totapuri/Healthy/Ripe/1 (35).jpg
0,1,-1,./Color/Totapuri/Healthy/Ripe/1 (15).jpg
0,1,-1,./Color/Totapuri/Healthy/Ripe/1 (37).jpg
0,1,-1,./Color/Totapuri/Healthy/Ripe/1 (49).jpg
0,1,-1,./Color/Totapuri/Healthy/Ripe/1 (43).jpg
0,1,-1,./Color/Totapuri/Healthy/Ripe/1 (4).jpg
0,1,-1,./Color/Totapuri/Healthy/Ripe/1 (39).jpg
0,1,-1,./Color/Totapuri/Healthy/Ripe/1 (34).jpg
0,1,-1,./Color/Totapuri/Healthy/Ripe/1 (50).jpg
0,1,-1,./Color/Totapuri/Healthy/Ripe/1 (24).jpg
0,1,-1,./Color/Totapuri/Healthy/Ripe/1 (9).jpg
0,1,-1,./Color/Totapuri/Healthy/Ripe/1 (3).jpg
0,1,-1,./Color/Totapuri/Healthy/Ripe/1 (51).jpg
1,-1,-1,./Color/Totapuri/Diseased/1 (18).jpg
1,-1,-1,./Color/Totapuri/Diseased/1 (7).jpg
1,-1,-1,./Color/Totapuri/Diseased/1 (11).jpg
1,-1,-1,./Color/Totapuri/Diseased/1 (6).jpg
1,-1,-1,./Color/Totapuri/Diseased/1 (12).jpg
1,-1,-1,./Color/Totapuri/Diseased/1 (5).jpg
1,-1,-1,./Color/Totapuri/Diseased/1 (10).jpg
1,-1,-1,./Color/Totapuri/Diseased/1 (16).jpg
1,-1,-1,./Color/Totapuri/Diseased/1 (13).jpg
1,-1,-1,./Color/Totapuri/Diseased/1 (14).jpg
1,-1,-1,./Color/Totapuri/Diseased/1 (8).jpg
1,-1,-1,./Color/Totapuri/Diseased/1 (1).jpg
1,-1,-1,./Color/Totapuri/Diseased/1 (17).jpg
1,-1,-1,./Color/Totapuri/Diseased/1 (2).jpg
1,-1,-1,./Color/Totapuri/Diseased/1 (15).jpg
1,-1,-1,./Color/Totapuri/Diseased/1 (4).jpg
1,-1,-1,./Color/Totapuri/Diseased/1 (9).jpg
1,-1,-1,./Color/Totapuri/Diseased/1 (3).jpg
1,-1,-1,./Disease Severity/1 (18).jpg
1,-1,-1,./Disease Severity/1 (27).jpg
1,-1,-1,./Disease Severity/1 (57).jpg
1,-1,-1,./Disease Severity/1 (7).jpg
1,-1,-1,./Disease Severity/1 (53).jpg
1,-1,-1,./Disease Severity/1 (47).jpg
1,-1,-1,./Disease Severity/1 (52).jpg
1,-1,-1,./Disease Severity/1 (25).jpg
1,-1,-1,./Disease Severity/1 (73).jpg
1,-1,-1,./Disease Severity/1 (28).jpg
1,-1,-1,./Disease Severity/1 (40).jpg
1,-1,-1,./Disease Severity/1 (72).jpg
1,-1,-1,./Disease Severity/1 (48).jpg
1,-1,-1,./Disease Severity/1 (70).jpg
1,-1,-1,./Disease Severity/1 (60).jpg
1,-1,-1,./Disease Severity/1 (11).jpg
1,-1,-1,./Disease Severity/1 (6).jpg
1,-1,-1,./Disease Severity/1 (19).jpg
1,-1,-1,./Disease Severity/1 (54).jpg
1,-1,-1,./Disease Severity/1 (12).jpg
1,-1,-1,./Disease Severity/1 (26).jpg
1,-1,-1,./Disease Severity/1 (31).jpg
1,-1,-1,./Disease Severity/1 (36).jpg
1,-1,-1,./Disease Severity/1 (65).jpg
1,-1,-1,./Disease Severity/1 (5).jpg
1,-1,-1,./Disease Severity/1 (10).jpg
1,-1,-1,./Disease Severity/1 (16).jpg
1,-1,-1,./Disease Severity/1 (67).jpg
1,-1,-1,./Disease Severity/1 (71).jpg
1,-1,-1,./Disease Severity/1 (76).jpg
1,-1,-1,./Disease Severity/1 (13).jpg
1,-1,-1,./Disease Severity/1 (32).jpg
1,-1,-1,./Disease Severity/1 (33).jpg
1,-1,-1,./Disease Severity/1 (20).jpg
1,-1,-1,./Disease Severity/1 (14).jpg
1,-1,-1,./Disease Severity/1 (59).jpg
1,-1,-1,./Disease Severity/1 (42).jpg
1,-1,-1,./Disease Severity/1 (69).jpg
1,-1,-1,./Disease Severity/1 (23).jpg
1,-1,-1,./Disease Severity/1 (41).jpg
1,-1,-1,./Disease Severity/1 (61).jpg
1,-1,-1,./Disease Severity/1 (74).jpg
1,-1,-1,./Disease Severity/1 (8).jpg
1,-1,-1,./Disease Severity/1 (30).jpg
1,-1,-1,./Disease Severity/1 (56).jpg
1,-1,-1,./Disease Severity/1 (38).jpg
1,-1,-1,./Disease Severity/1 (1).jpg
1,-1,-1,./Disease Severity/1 (63).jpg
1,-1,-1,./Disease Severity/1 (46).jpg
1,-1,-1,./Disease Severity/1 (17).jpg
1,-1,-1,./Disease Severity/1 (44).jpg
1,-1,-1,./Disease Severity/1 (64).jpg
1,-1,-1,./Disease Severity/1 (75).jpg
1,-1,-1,./Disease Severity/1 (2).jpg
1,-1,-1,./Disease Severity/1 (45).jpg
1,-1,-1,./Disease Severity/1 (21).jpg
1,-1,-1,./Disease Severity/1 (22).jpg
1,-1,-1,./Disease Severity/1 (29).jpg
1,-1,-1,./Disease Severity/1 (35).jpg
1,-1,-1,./Disease Severity/1 (15).jpg
1,-1,-1,./Disease Severity/1 (62).jpg
1,-1,-1,./Disease Severity/1 (66).jpg
1,-1,-1,./Disease Severity/1 (37).jpg
1,-1,-1,./Disease Severity/1 (49).jpg
1,-1,-1,./Disease Severity/1 (58).jpg
1,-1,-1,./Disease Severity/1 (43).jpg
1,-1,-1,./Disease Severity/1 (4).jpg
1,-1,-1,./Disease Severity/1 (55).jpg
1,-1,-1,./Disease Severity/1 (39).jpg
1,-1,-1,./Disease Severity/1 (34).jpg
1,-1,-1,./Disease Severity/1 (50).jpg
1,-1,-1,./Disease Severity/1 (24).jpg
1,-1,-1,./Disease Severity/1 (9).jpg
1,-1,-1,./Disease Severity/1 (3).jpg
1,-1,-1,./Disease Severity/1 (51).jpg
1,-1,-1,./Disease Severity/1 (68).jpg
